date,medicine_name,quantity_used,department
2026-07-24,Paracetamol,71,General
2026-07-24,Paracetamol,93,Emergency
2026-07-24,Paracetamol,65,ICU
2026-07-24,Amoxicillin,64,General
2026-07-24,Amoxicillin,84,Emergency
2026-07-24,Amoxicillin,87,ICU
2026-07-24,Insulin,56,General
2026-07-24,Insulin,39,Emergency
2026-07-24,Insulin,48,ICU
2026-07-24,Antibiotics,28,General
2026-07-24,Antibiotics,17,Emergency
2026-07-24,Antibiotics,54,ICU
2026-07-24,IV Fluids,111,General
2026-07-24,IV Fluids,161,Emergency
2026-07-24,IV Fluids,112,ICU
2026-07-25,Paracetamol,77,General
2026-07-25,Paracetamol,68,Emergency
2026-07-25,Paracetamol,86,ICU
2026-07-25,Amoxicillin,68,General
2026-07-25,Amoxicillin,101,Emergency
2026-07-25,Amoxicillin,104,ICU
2026-07-25,Insulin,34,General
2026-07-25,Insulin,26,Emergency
2026-07-25,Insulin,76,ICU
2026-07-25,Antibiotics,104,General
2026-07-25,Antibiotics,35,Emergency
2026-07-25,Antibiotics,29,ICU
2026-07-25,IV Fluids,114,General
2026-07-25,IV Fluids,113,Emergency
2026-07-25,IV Fluids,35,ICU
2026-07-26,Paracetamol,57,General
2026-07-26,Paracetamol,87,Emergency
2026-07-26,Paracetamol,49,ICU
2026-07-26,Amoxicillin,73,General
2026-07-26,Amoxicillin,82,Emergency
2026-07-26,Amoxicillin,75,ICU
2026-07-26,Insulin,82,General
2026-07-26,Insulin,46,Emergency
2026-07-26,Insulin,41,ICU
2026-07-26,Antibiotics,100,General
2026-07-26,Antibiotics,109,Emergency
2026-07-26,Antibiotics,90,ICU
2026-07-26,IV Fluids,98,General
2026-07-26,IV Fluids,126,Emergency
2026-07-26,IV Fluids,38,ICU
2026-07-27,Paracetamol,103,General
2026-07-27,Paracetamol,59,Emergency
2026-07-27,Paracetamol,102,ICU
2026-07-27,Amoxicillin,99,General
2026-07-27,Amoxicillin,58,Emergency
2026-07-27,Amoxicillin,90,ICU
2026-07-27,Insulin,110,General
2026-07-27,Insulin,13,Emergency
2026-07-27,Insulin,59,ICU
2026-07-27,Antibiotics,29,General
2026-07-27,Antibiotics,68,Emergency
2026-07-27,Antibiotics,79,ICU
2026-07-27,IV Fluids,56,General
2026-07-27,IV Fluids,136,Emergency
2026-07-27,IV Fluids,28,ICU
2026-07-28,Paracetamol,52,General
2026-07-28,Paracetamol,54,Emergency
2026-07-28,Paracetamol,28,ICU
2026-07-28,Amoxicillin,89,General
2026-07-28,Amoxicillin,45,Emergency
2026-07-28,Amoxicillin,59,ICU
2026-07-28,Insulin,94,General
2026-07-28,Insulin,82,Emergency
2026-07-28,Insulin,93,ICU
2026-07-28,Antibiotics,39,General
2026-07-28,Antibiotics,58,Emergency
2026-07-28,Antibiotics,89,ICU
2026-07-28,IV Fluids,39,General
2026-07-28,IV Fluids,100,Emergency
2026-07-28,IV Fluids,68,ICU
2026-07-29,Paracetamol,34,General
2026-07-29,Paracetamol,110,Emergency
2026-07-29,Paracetamol,95,ICU
2026-07-29,Amoxicillin,118,General
2026-07-29,Amoxicillin,98,Emergency
2026-07-29,Amoxicillin,91,ICU
2026-07-29,Insulin,74,General
2026-07-29,Insulin,65,Emergency
2026-07-29,Insulin,106,ICU
2026-07-29,Antibiotics,45,General
2026-07-29,Antibiotics,42,Emergency
2026-07-29,Antibiotics,26,ICU
2026-07-29,IV Fluids,58,General
2026-07-29,IV Fluids,139,Emergency
2026-07-29,IV Fluids,105,ICU
2026-07-30,Paracetamol,89,General
2026-07-30,Paracetamol,61,Emergency
2026-07-30,Paracetamol,86,ICU
2026-07-30,Amoxicillin,72,General
2026-07-30,Amoxicillin,111,Emergency
2026-07-30,Amoxicillin,15,ICU
2026-07-30,Insulin,35,General
2026-07-30,Insulin,32,Emergency
2026-07-30,Insulin,94,ICU
2026-07-30,Antibiotics,76,General
2026-07-30,Antibiotics,53,Emergency
2026-07-30,Antibiotics,89,ICU
2026-07-30,IV Fluids,64,General
2026-07-30,IV Fluids,137,Emergency
2026-07-30,IV Fluids,57,ICU
2026-07-31,Paracetamol,61,General
2026-07-31,Paracetamol,75,Emergency
2026-07-31,Paracetamol,86,ICU
2026-07-31,Amoxicillin,97,General
2026-07-31,Amoxicillin,100,Emergency
2026-07-31,Amoxicillin,91,ICU
2026-07-31,Insulin,77,General
2026-07-31,Insulin,105,Emergency
2026-07-31,Insulin,46,ICU
2026-07-31,Antibiotics,24,General
2026-07-31,Antibiotics,84,Emergency
2026-07-31,Antibiotics,48,ICU
2026-07-31,IV Fluids,64,General
2026-07-31,IV Fluids,154,Emergency
2026-07-31,IV Fluids,33,ICU
2026-08-01,Paracetamol,51,General
2026-08-01,Paracetamol,91,Emergency
2026-08-01,Paracetamol,90,ICU
2026-08-01,Amoxicillin,56,General
2026-08-01,Amoxicillin,79,Emergency
2026-08-01,Amoxicillin,27,ICU
2026-08-01,Insulin,101,General
2026-08-01,Insulin,50,Emergency
2026-08-01,Insulin,113,ICU
2026-08-01,Antibiotics,78,General
2026-08-01,Antibiotics,74,Emergency
2026-08-01,Antibiotics,92,ICU
2026-08-01,IV Fluids,40,General
2026-08-01,IV Fluids,154,Emergency
2026-08-01,IV Fluids,56,ICU
2026-08-02,Paracetamol,89,General
2026-08-02,Paracetamol,66,Emergency
2026-08-02,Paracetamol,60,ICU
2026-08-02,Amoxicillin,36,General
2026-08-02,Amoxicillin,41,Emergency
2026-08-02,Amoxicillin,81,ICU
2026-08-02,Insulin,53,General
2026-08-02,Insulin,74,Emergency
2026-08-02,Insulin,57,ICU
2026-08-02,Antibiotics,41,General
2026-08-02,Antibiotics,13,Emergency
2026-08-02,Antibiotics,56,ICU
2026-08-02,IV Fluids,23,General
2026-08-02,IV Fluids,90,Emergency
2026-08-02,IV Fluids,108,ICU
2026-08-03,Paracetamol,87,General
2026-08-03,Paracetamol,61,Emergency
2026-08-03,Paracetamol,41,ICU
2026-08-03,Amoxicillin,37,General
2026-08-03,Amoxicillin,118,Emergency
2026-08-03,Amoxicillin,22,ICU
2026-08-03,Insulin,25,General
2026-08-03,Insulin,46,Emergency
2026-08-03,Insulin,72,ICU
2026-08-03,Antibiotics,59,General
2026-08-03,Antibiotics,96,Emergency
2026-08-03,Antibiotics,33,ICU
2026-08-03,IV Fluids,88,General
2026-08-03,IV Fluids,99,Emergency
2026-08-03,IV Fluids,62,ICU
2026-08-04,Paracetamol,87,General
2026-08-04,Paracetamol,74,Emergency
2026-08-04,Paracetamol,47,ICU
2026-08-04,Amoxicillin,47,General
2026-08-04,Amoxicillin,37,Emergency
2026-08-04,Amoxicillin,41,ICU
2026-08-04,Insulin,56,General
2026-08-04,Insulin,80,Emergency
2026-08-04,Insulin,41,ICU
2026-08-04,Antibiotics,33,General
2026-08-04,Antibiotics,52,Emergency
2026-08-04,Antibiotics,73,ICU
2026-08-04,IV Fluids,73,General
2026-08-04,IV Fluids,133,Emergency
2026-08-04,IV Fluids,54,ICU
2026-08-05,Paracetamol,56,General
2026-08-05,Paracetamol,96,Emergency
2026-08-05,Paracetamol,88,ICU
2026-08-05,Amoxicillin,66,General
2026-08-05,Amoxicillin,63,Emergency
2026-08-05,Amoxicillin,33,ICU
2026-08-05,Insulin,68,General
2026-08-05,Insulin,56,Emergency
2026-08-05,Insulin,50,ICU
2026-08-05,Antibiotics,63,General
2026-08-05,Antibiotics,73,Emergency
2026-08-05,Antibiotics,106,ICU
2026-08-05,IV Fluids,57,General
2026-08-05,IV Fluids,142,Emergency
2026-08-05,IV Fluids,62,ICU
2026-08-06,Paracetamol,85,General
2026-08-06,Paracetamol,48,Emergency
2026-08-06,Paracetamol,101,ICU
2026-08-06,Amoxicillin,61,General
2026-08-06,Amoxicillin,74,Emergency
2026-08-06,Amoxicillin,60,ICU
2026-08-06,Insulin,110,General
2026-08-06,Insulin,30,Emergency
2026-08-06,Insulin,34,ICU
2026-08-06,Antibiotics,84,General
2026-08-06,Antibiotics,94,Emergency
2026-08-06,Antibiotics,47,ICU
2026-08-06,IV Fluids,103,General
2026-08-06,IV Fluids,149,Emergency
2026-08-06,IV Fluids,100,ICU
2026-08-07,Paracetamol,27,General
2026-08-07,Paracetamol,46,Emergency
2026-08-07,Paracetamol,27,ICU
2026-08-07,Amoxicillin,33,General
2026-08-07,Amoxicillin,88,Emergency
2026-08-07,Amoxicillin,78,ICU
2026-08-07,Insulin,22,General
2026-08-07,Insulin,70,Emergency
2026-08-07,Insulin,41,ICU
2026-08-07,Antibiotics,90,General
2026-08-07,Antibiotics,36,Emergency
2026-08-07,Antibiotics,95,ICU
2026-08-07,IV Fluids,62,General
2026-08-07,IV Fluids,137,Emergency
2026-08-07,IV Fluids,78,ICU
2026-08-08,Paracetamol,63,General
2026-08-08,Paracetamol,74,Emergency
2026-08-08,Paracetamol,104,ICU
2026-08-08,Amoxicillin,54,General
2026-08-08,Amoxicillin,69,Emergency
2026-08-08,Amoxicillin,63,ICU
2026-08-08,Insulin,32,General
2026-08-08,Insulin,62,Emergency
2026-08-08,Insulin,30,ICU
2026-08-08,Antibiotics,32,General
2026-08-08,Antibiotics,98,Emergency
2026-08-08,Antibiotics,105,ICU
2026-08-08,IV Fluids,39,General
2026-08-08,IV Fluids,110,Emergency
2026-08-08,IV Fluids,100,ICU
2026-08-09,Paracetamol,25,General
2026-08-09,Paracetamol,40,Emergency
2026-08-09,Paracetamol,99,ICU
2026-08-09,Amoxicillin,44,General
2026-08-09,Amoxicillin,104,Emergency
2026-08-09,Amoxicillin,89,ICU
2026-08-09,Insulin,55,General
2026-08-09,Insulin,42,Emergency
2026-08-09,Insulin,71,ICU
2026-08-09,Antibiotics,102,General
2026-08-09,Antibiotics,99,Emergency
2026-08-09,Antibiotics,106,ICU
2026-08-09,IV Fluids,86,General
2026-08-09,IV Fluids,151,Emergency
2026-08-09,IV Fluids,58,ICU
2026-08-10,Paracetamol,67,General
2026-08-10,Paracetamol,85,Emergency
2026-08-10,Paracetamol,85,ICU
2026-08-10,Amoxicillin,57,General
2026-08-10,Amoxicillin,42,Emergency
2026-08-10,Amoxicillin,98,ICU
2026-08-10,Insulin,45,General
2026-08-10,Insulin,75,Emergency
2026-08-10,Insulin,89,ICU
2026-08-10,Antibiotics,15,General
2026-08-10,Antibiotics,90,Emergency
2026-08-10,Antibiotics,99,ICU
2026-08-10,IV Fluids,43,General
2026-08-10,IV Fluids,82,Emergency
2026-08-10,IV Fluids,61,ICU
2026-08-11,Paracetamol,110,General
2026-08-11,Paracetamol,89,Emergency
2026-08-11,Paracetamol,46,ICU
2026-08-11,Amoxicillin,89,General
2026-08-11,Amoxicillin,62,Emergency
2026-08-11,Amoxicillin,68,ICU
2026-08-11,Insulin,73,General
2026-08-11,Insulin,94,Emergency
2026-08-11,Insulin,95,ICU
2026-08-11,Antibiotics,64,General
2026-08-11,Antibiotics,30,Emergency
2026-08-11,Antibiotics,20,ICU
2026-08-11,IV Fluids,92,General
2026-08-11,IV Fluids,153,Emergency
2026-08-11,IV Fluids,81,ICU
2026-08-12,Paracetamol,29,General
2026-08-12,Paracetamol,34,Emergency
2026-08-12,Paracetamol,48,ICU
2026-08-12,Amoxicillin,28,General
2026-08-12,Amoxicillin,41,Emergency
2026-08-12,Amoxicillin,53,ICU
2026-08-12,Insulin,22,General
2026-08-12,Insulin,58,Emergency
2026-08-12,Insulin,90,ICU
2026-08-12,Antibiotics,80,General
2026-08-12,Antibiotics,79,Emergency
2026-08-12,Antibiotics,44,ICU
2026-08-12,IV Fluids,79,General
2026-08-12,IV Fluids,145,Emergency
2026-08-12,IV Fluids,29,ICU
2026-08-13,Paracetamol,46,General
2026-08-13,Paracetamol,101,Emergency
2026-08-13,Paracetamol,65,ICU
2026-08-13,Amoxicillin,38,General
2026-08-13,Amoxicillin,28,Emergency
2026-08-13,Amoxicillin,20,ICU
2026-08-13,Insulin,94,General
2026-08-13,Insulin,86,Emergency
2026-08-13,Insulin,80,ICU
2026-08-13,Antibiotics,49,General
2026-08-13,Antibiotics,49,Emergency
2026-08-13,Antibiotics,90,ICU
2026-08-13,IV Fluids,85,General
2026-08-13,IV Fluids,153,Emergency
2026-08-13,IV Fluids,104,ICU
2026-08-14,Paracetamol,47,General
2026-08-14,Paracetamol,75,Emergency
2026-08-14,Paracetamol,23,ICU
2026-08-14,Amoxicillin,92,General
2026-08-14,Amoxicillin,92,Emergency
2026-08-14,Amoxicillin,47,ICU
2026-08-14,Insulin,58,General
2026-08-14,Insulin,52,Emergency
2026-08-14,Insulin,34,ICU
2026-08-14,Antibiotics,108,General
2026-08-14,Antibiotics,18,Emergency
2026-08-14,Antibiotics,47,ICU
2026-08-14,IV Fluids,75,General
2026-08-14,IV Fluids,145,Emergency
2026-08-14,IV Fluids,48,ICU
2026-08-15,Paracetamol,82,General
2026-08-15,Paracetamol,30,Emergency
2026-08-15,Paracetamol,69,ICU
2026-08-15,Amoxicillin,40,General
2026-08-15,Amoxicillin,26,Emergency
2026-08-15,Amoxicillin,16,ICU
2026-08-15,Insulin,16,General
2026-08-15,Insulin,83,Emergency
2026-08-15,Insulin,100,ICU
2026-08-15,Antibiotics,85,General
2026-08-15,Antibiotics,24,Emergency
2026-08-15,Antibiotics,19,ICU
2026-08-15,IV Fluids,59,General
2026-08-15,IV Fluids,155,Emergency
2026-08-15,IV Fluids,85,ICU
2026-08-16,Paracetamol,95,General
2026-08-16,Paracetamol,73,Emergency
2026-08-16,Paracetamol,23,ICU
2026-08-16,Amoxicillin,96,General
2026-08-16,Amoxicillin,75,Emergency
2026-08-16,Amoxicillin,42,ICU
2026-08-16,Insulin,43,General
2026-08-16,Insulin,36,Emergency
2026-08-16,Insulin,31,ICU
2026-08-16,Antibiotics,51,General
2026-08-16,Antibiotics,60,Emergency
2026-08-16,Antibiotics,86,ICU
2026-08-16,IV Fluids,23,General
2026-08-16,IV Fluids,157,Emergency
2026-08-16,IV Fluids,86,ICU
2026-08-17,Paracetamol,109,General
2026-08-17,Paracetamol,73,Emergency
2026-08-17,Paracetamol,80,ICU
2026-08-17,Amoxicillin,105,General
2026-08-17,Amoxicillin,79,Emergency
2026-08-17,Amoxicillin,18,ICU
2026-08-17,Insulin,27,General
2026-08-17,Insulin,66,Emergency
2026-08-17,Insulin,37,ICU
2026-08-17,Antibiotics,83,General
2026-08-17,Antibiotics,30,Emergency
2026-08-17,Antibiotics,74,ICU
2026-08-17,IV Fluids,48,General
2026-08-17,IV Fluids,85,Emergency
2026-08-17,IV Fluids,85,ICU
2026-08-18,Paracetamol,102,General
2026-08-18,Paracetamol,46,Emergency
2026-08-18,Paracetamol,59,ICU
2026-08-18,Amoxicillin,82,General
2026-08-18,Amoxicillin,55,Emergency
2026-08-18,Amoxicillin,70,ICU
2026-08-18,Insulin,103,General
2026-08-18,Insulin,60,Emergency
2026-08-18,Insulin,42,ICU
2026-08-18,Antibiotics,48,General
2026-08-18,Antibiotics,51,Emergency
2026-08-18,Antibiotics,41,ICU
2026-08-18,IV Fluids,71,General
2026-08-18,IV Fluids,142,Emergency
2026-08-18,IV Fluids,64,ICU
2026-08-19,Paracetamol,98,General
2026-08-19,Paracetamol,96,Emergency
2026-08-19,Paracetamol,90,ICU
2026-08-19,Amoxicillin,79,General
2026-08-19,Amoxicillin,78,Emergency
2026-08-19,Amoxicillin,88,ICU
2026-08-19,Insulin,19,General
2026-08-19,Insulin,80,Emergency
2026-08-19,Insulin,99,ICU
2026-08-19,Antibiotics,65,General
2026-08-19,Antibiotics,49,Emergency
2026-08-19,Antibiotics,68,ICU
2026-08-19,IV Fluids,95,General
2026-08-19,IV Fluids,131,Emergency
2026-08-19,IV Fluids,82,ICU
2026-08-20,Paracetamol,80,General
2026-08-20,Paracetamol,60,Emergency
2026-08-20,Paracetamol,98,ICU
2026-08-20,Amoxicillin,92,General
2026-08-20,Amoxicillin,83,Emergency
2026-08-20,Amoxicillin,54,ICU
2026-08-20,Insulin,52,General
2026-08-20,Insulin,43,Emergency
2026-08-20,Insulin,56,ICU
2026-08-20,Antibiotics,42,General
2026-08-20,Antibiotics,56,Emergency
2026-08-20,Antibiotics,42,ICU
2026-08-20,IV Fluids,88,General
2026-08-20,IV Fluids,150,Emergency
2026-08-20,IV Fluids,37,ICU
2026-08-21,Paracetamol,69,General
2026-08-21,Paracetamol,101,Emergency
2026-08-21,Paracetamol,66,ICU
2026-08-21,Amoxicillin,61,General
2026-08-21,Amoxicillin,43,Emergency
2026-08-21,Amoxicillin,76,ICU
2026-08-21,Insulin,68,General
2026-08-21,Insulin,34,Emergency
2026-08-21,Insulin,42,ICU
2026-08-21,Antibiotics,66,General
2026-08-21,Antibiotics,19,Emergency
2026-08-21,Antibiotics,42,ICU
2026-08-21,IV Fluids,88,General
2026-08-21,IV Fluids,160,Emergency
2026-08-21,IV Fluids,32,ICU
2026-08-22,Paracetamol,91,General
2026-08-22,Paracetamol,22,Emergency
2026-08-22,Paracetamol,95,ICU
2026-08-22,Amoxicillin,34,General
2026-08-22,Amoxicillin,43,Emergency
2026-08-22,Amoxicillin,19,ICU
2026-08-22,Insulin,39,General
2026-08-22,Insulin,79,Emergency
2026-08-22,Insulin,113,ICU
2026-08-22,Antibiotics,72,General
2026-08-22,Antibiotics,55,Emergency
2026-08-22,Antibiotics,99,ICU
2026-08-22,IV Fluids,80,General
2026-08-22,IV Fluids,96,Emergency
2026-08-22,IV Fluids,99,ICU
2026-08-23,Paracetamol,49,General
2026-08-23,Paracetamol,95,Emergency
2026-08-23,Paracetamol,67,ICU
2026-08-23,Amoxicillin,58,General
2026-08-23,Amoxicillin,83,Emergency
2026-08-23,Amoxicillin,64,ICU
2026-08-23,Insulin,69,General
2026-08-23,Insulin,119,Emergency
2026-08-23,Insulin,69,ICU
2026-08-23,Antibiotics,84,General
2026-08-23,Antibiotics,108,Emergency
2026-08-23,Antibiotics,33,ICU
2026-08-23,IV Fluids,58,General
2026-08-23,IV Fluids,102,Emergency
2026-08-23,IV Fluids,44,ICU
